Data File,Model,EB,CTX,PDT,Success,Error Message,csv_size,bin_size,compressed_size,sz3_size,zstd_size,is_accurate,compression_time_sz3,compression_time_zstd,compression_time_debug,decompression_time,zstd_error_size,df_entropy,df_min,df_max,df_mean,df_variance,error_entropy,error_min,error_max,error_mean,error_variance,mean_absolute_error,mean_squared_error,RRMSE,RMSE,RMAE
elf,0,0.01,256,2,True,,211782,87168,38927,73358,56258,True,0.07154321670532227,0.018342971801757812,201.32791709899902,200.55770111083984,53875,14.391305190895606,704.6413,1754.882,1215.3842,34754.977,12.181442039808347,-406.97,272.69,-3.1994011,1029.1714,1218.5836,1520268.5,0.026526464,0.00070365326,0.13638996
elf,0,0.01,256,4,True,,211782,87168,39445,73358,56258,True,0.07876467704772949,0.04769420623779297,177.66864800453186,181.9182572364807,54471,14.391305190895606,704.6413,1754.882,1215.3842,34754.977,12.399423956817763,-460.01,341.95,-4.5417047,1762.3582,1219.9259,1522929.1,0.034742437,0.0012070369,0.15231767
elf,0,0.01,256,8,True,,211782,87168,40009,73358,56258,True,0.08823537826538086,0.018364667892456055,166.3339171409607,166.72262120246887,54986,14.391305190895606,704.6413,1754.882,1215.3842,34754.977,12.628984396338899,-460.01,352.67,-12.629118,2874.5063,1228.0134,1542365.6,0.04532046,0.002053944,0.17251633
elf,0,0.01,256,16,True,,211782,87168,40620,73358,56258,,0.06975746154785156,0.04654240608215332,159.66049671173096,0,55678,14.391305190895606,704.6413,1754.882,1215.3842,34754.977,12.843144921995409,-547.95,402.81,-15.464635,5102.603,1230.8488,1549548.2,0.060135163,0.003616238,0.19554439
elf,0,0.01,256,32,True,,211782,87168,40992,73358,56258,,0.06509137153625488,0.02712869644165039,153.74698638916016,0,55925,14.391305190895606,704.6413,1754.882,1215.3842,34754.977,12.984411748351164,-547.95,463.75,-14.020891,6577.2036,1229.405,1544986.9,0.06771771,0.0045856885,0.20925948
elf,0,0.01,512,1,True,,211782,87168,38802,73358,56258,,0.08958721160888672,0.029337406158447266,269.42024064064026,0,52621,14.374015041666752,704.6413,1754.882,1216.2577,34783.914,11.995698258276654,-393.89,196.53,-1.9906287,659.0293,1218.2482,1519157.4,0.021170372,0.00044818467,0.12427273
elf,0,0.01,512,2,True,,211782,87168,39256,73358,56258,,0.059981346130371094,0.03240370750427246,209.39485692977905,0,53239,14.374015041666752,704.6413,1754.882,1216.2577,34783.914,12.157021524617791,-393.89,245.41,-2.464358,1004.7027,1218.7219,1520485.4,0.026139773,0.00068328774,0.1350943
elf,0,0.01,512,4,True,,211782,87168,39719,73358,56258,,0.04609513282775879,0.01779007911682129,177.76054549217224,0,53669,14.374015041666752,704.6413,1754.882,1216.2577,34783.914,12.354786065787792,-428.49,368.23,-2.3976889,1646.7323,1218.6553,1519750.4,0.033422787,0.0011170827,0.14900552
elf,0,0.01,512,8,True,,211782,87168,40241,73358,56258,,0.044413089752197266,0.029276371002197266,165.4488718509674,0,54042,14.374015041666752,704.6413,1754.882,1216.2577,34783.914,12.572046228001547,-490.41,367.35,-10.219677,2521.413,1226.4773,1538106.5,0.042131774,0.0017750865,0.16699374
elf,0,0.01,512,16,True,,211782,87168,40792,73358,56258,,0.05952739715576172,0.017812728881835938,153.96915292739868,0,54642,14.374015041666752,704.6413,1754.882,1216.2577,34783.914,12.78334532800808,-494.91,422.41,-9.098536,4275.5737,1225.356,1534667.5,0.054279495,0.0029462636,0.18678959
